Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000005	N8	n23	0.23529411764705882	Non-Terminal	t4_fai-gene-cluster-1_ABD_000227, t26_fai-gene-cluster-1_AAM_000213, t17_fai-gene-cluster-1_AAO_000232, t8_fai-gene-cluster-1_AAE_000229	t2_fai-gene-cluster-1_AAJ_000179, t15_fai-gene-cluster-1_AAQ_000196, t8_fai-gene-cluster-1_AAE_000228, t17_fai-gene-cluster-1_AAO_000231, t14_fai-gene-cluster-1_AAD_000215, t19_fai-gene-cluster-1_AAR_000209, t5_fai-gene-cluster-1_AAW_000190, t10_fai-gene-cluster-1_ABB_000176, t22_fai-gene-cluster-1_AAU_000196, t3_fai-gene-cluster-1_AAK_000189, t29_fai-gene-cluster-1_ABE_000195, t4_fai-gene-cluster-1_ABD_000226, t26_fai-gene-cluster-1_AAM_000212
OG0000006	N0	n0	0.7741935483870968	Non-Terminal	t16_fai-gene-cluster-1_ABA_000167, t4_fai-gene-cluster-1_ABD_000188, t27_fai-gene-cluster-1_AAP_000169, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000113, t12_fai-gene-cluster-1_AAA_000131, t18_fai-gene-cluster-1_AAY_000135, t10_fai-gene-cluster-1_ABB_000153, t2_fai-gene-cluster-1_AAJ_000157, t6_fai-gene-cluster-1_AAX_000142, t4_fai-gene-cluster-1_ABD_000189, t26_fai-gene-cluster-1_AAM_000184, t29_fai-gene-cluster-1_ABE_000168, t9_fai-gene-cluster-1_AAZ_000134, t28_fai-gene-cluster-1_AAF_000130, t24_fai-gene-cluster-1_AAH_000136, t20_fai-gene-cluster-1_AAN_000130, t23_fai-gene-cluster-1_ABC_000123, t7_fai-gene-cluster-1_AAC_000143, t13_fai-gene-cluster-1_AAT_000145, t25_fai-gene-cluster-1_AAG_000142, t1_fai-gene-cluster-1_AAI_000126, t27_fai-gene-cluster-1_AAP_000170, t30_fai-gene-cluster-1_AAL_000139, t5_fai-gene-cluster-1_AAW_000163, t3_fai-gene-cluster-1_AAK_000163, t22_fai-gene-cluster-1_AAU_000169, t21_fai-gene-cluster-1_AAS_000160, t8_fai-gene-cluster-1_AAE_000192, t17_fai-gene-cluster-1_AAO_000198, t15_fai-gene-cluster-1_AAQ_000177, t19_fai-gene-cluster-1_AAR_000180, t14_fai-gene-cluster-1_AAD_000185	t22_fai-gene-cluster-1_AAU_000167, t4_fai-gene-cluster-1_ABD_000187, t28_fai-gene-cluster-1_AAF_000129, t24_fai-gene-cluster-1_AAH_000135, t9_fai-gene-cluster-1_AAZ_000133, t20_fai-gene-cluster-1_AAN_000129, t1_fai-gene-cluster-1_AAI_000125, t23_fai-gene-cluster-1_ABC_000122, t25_fai-gene-cluster-1_AAG_000141, t13_fai-gene-cluster-1_AAT_000144, t7_fai-gene-cluster-1_AAC_000142, t15_fai-gene-cluster-1_AAQ_000176, t30_fai-gene-cluster-1_AAL_000138, t11_fai-gene-cluster-1_AAV_000144, t27_fai-gene-cluster-1_AAP_000168, t26_fai-gene-cluster-1_AAM_000183, t29_fai-gene-cluster-1_ABE_000167, t5_fai-gene-cluster-1_AAW_000162, t3_fai-gene-cluster-1_AAK_000162, t22_fai-gene-cluster-1_AAU_000168, t8_fai-gene-cluster-1_AAE_000191, t17_fai-gene-cluster-1_AAO_000197, t14_fai-gene-cluster-1_AAD_000184, t19_fai-gene-cluster-1_AAR_000179, t21_fai-gene-cluster-1_AAS_000159, t6_fai-gene-cluster-1_AAX_000141
OG0000006	N0	n3	0.03225806451612903	Non-Terminal	t4_fai-gene-cluster-1_ABD_000188	t27_fai-gene-cluster-1_AAP_000169, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000113, t12_fai-gene-cluster-1_AAA_000131, t18_fai-gene-cluster-1_AAY_000135, t10_fai-gene-cluster-1_ABB_000153, t2_fai-gene-cluster-1_AAJ_000157, t6_fai-gene-cluster-1_AAX_000142, t4_fai-gene-cluster-1_ABD_000189, t26_fai-gene-cluster-1_AAM_000184, t29_fai-gene-cluster-1_ABE_000168, t9_fai-gene-cluster-1_AAZ_000134, t28_fai-gene-cluster-1_AAF_000130, t24_fai-gene-cluster-1_AAH_000136, t20_fai-gene-cluster-1_AAN_000130, t23_fai-gene-cluster-1_ABC_000123, t7_fai-gene-cluster-1_AAC_000143, t13_fai-gene-cluster-1_AAT_000145, t25_fai-gene-cluster-1_AAG_000142, t1_fai-gene-cluster-1_AAI_000126, t27_fai-gene-cluster-1_AAP_000170, t30_fai-gene-cluster-1_AAL_000139, t5_fai-gene-cluster-1_AAW_000163, t3_fai-gene-cluster-1_AAK_000163, t22_fai-gene-cluster-1_AAU_000169, t21_fai-gene-cluster-1_AAS_000160
OG0000006	N0	n4	0.03225806451612903	Non-Terminal	t27_fai-gene-cluster-1_AAP_000169	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000113, t12_fai-gene-cluster-1_AAA_000131, t18_fai-gene-cluster-1_AAY_000135, t10_fai-gene-cluster-1_ABB_000153, t2_fai-gene-cluster-1_AAJ_000157, t6_fai-gene-cluster-1_AAX_000142, t4_fai-gene-cluster-1_ABD_000189, t26_fai-gene-cluster-1_AAM_000184, t29_fai-gene-cluster-1_ABE_000168, t9_fai-gene-cluster-1_AAZ_000134, t28_fai-gene-cluster-1_AAF_000130, t24_fai-gene-cluster-1_AAH_000136, t20_fai-gene-cluster-1_AAN_000130, t23_fai-gene-cluster-1_ABC_000123, t7_fai-gene-cluster-1_AAC_000143, t13_fai-gene-cluster-1_AAT_000145, t25_fai-gene-cluster-1_AAG_000142, t1_fai-gene-cluster-1_AAI_000126, t27_fai-gene-cluster-1_AAP_000170, t30_fai-gene-cluster-1_AAL_000139, t5_fai-gene-cluster-1_AAW_000163, t3_fai-gene-cluster-1_AAK_000163, t22_fai-gene-cluster-1_AAU_000169, t21_fai-gene-cluster-1_AAS_000160
OG0000006	N0	n32	0.03225806451612903	Non-Terminal	t22_fai-gene-cluster-1_AAU_000167	t4_fai-gene-cluster-1_ABD_000187, t28_fai-gene-cluster-1_AAF_000129, t24_fai-gene-cluster-1_AAH_000135, t9_fai-gene-cluster-1_AAZ_000133, t20_fai-gene-cluster-1_AAN_000129, t1_fai-gene-cluster-1_AAI_000125, t23_fai-gene-cluster-1_ABC_000122, t25_fai-gene-cluster-1_AAG_000141, t13_fai-gene-cluster-1_AAT_000144, t7_fai-gene-cluster-1_AAC_000142, t15_fai-gene-cluster-1_AAQ_000176, t30_fai-gene-cluster-1_AAL_000138, t11_fai-gene-cluster-1_AAV_000144, t27_fai-gene-cluster-1_AAP_000168, t26_fai-gene-cluster-1_AAM_000183, t29_fai-gene-cluster-1_ABE_000167, t5_fai-gene-cluster-1_AAW_000162, t3_fai-gene-cluster-1_AAK_000162, t22_fai-gene-cluster-1_AAU_000168, t8_fai-gene-cluster-1_AAE_000191, t17_fai-gene-cluster-1_AAO_000197, t14_fai-gene-cluster-1_AAD_000184, t19_fai-gene-cluster-1_AAR_000179, t21_fai-gene-cluster-1_AAS_000159, t6_fai-gene-cluster-1_AAX_000141
OG0000007	N0	n11	0.5483870967741935	Non-Terminal	t3_fai-gene-cluster-1_AAK_000180, t5_fai-gene-cluster-1_AAW_000182, t22_fai-gene-cluster-1_AAU_000188, t29_fai-gene-cluster-1_ABE_000188, t26_fai-gene-cluster-1_AAM_000205, t4_fai-gene-cluster-1_ABD_000212, t10_fai-gene-cluster-1_ABB_000167, t24_fai-gene-cluster-1_AAH_000148, t28_fai-gene-cluster-1_AAF_000143, t9_fai-gene-cluster-1_AAZ_000150, t30_fai-gene-cluster-1_AAL_000151, t11_fai-gene-cluster-1_AAV_000157, t18_fai-gene-cluster-1_AAY_000151, t16_fai-gene-cluster-1_ABA_000184, t17_fai-gene-cluster-1_AAO_000213, t8_fai-gene-cluster-1_AAE_000211, t14_fai-gene-cluster-1_AAD_000201, t19_fai-gene-cluster-1_AAR_000195, t13_fai-gene-cluster-1_AAT_000158	t8_fai-gene-cluster-1_AAE_000212, t17_fai-gene-cluster-1_AAO_000214, t14_fai-gene-cluster-1_AAD_000202, t19_fai-gene-cluster-1_AAR_000196, t26_fai-gene-cluster-1_AAM_000204, t18_fai-gene-cluster-1_AAY_000152, t11_fai-gene-cluster-1_AAV_000158, t30_fai-gene-cluster-1_AAL_000152, t4_fai-gene-cluster-1_ABD_000213, t16_fai-gene-cluster-1_ABA_000185, t27_fai-gene-cluster-1_AAP_000181, t13_fai-gene-cluster-1_AAT_000159, t27_fai-gene-cluster-1_AAP_000182, t4_fai-gene-cluster-1_ABD_000211, t28_fai-gene-cluster-1_AAF_000144, t24_fai-gene-cluster-1_AAH_000149, t9_fai-gene-cluster-1_AAZ_000151, t13_fai-gene-cluster-1_AAT_000160, t10_fai-gene-cluster-1_ABB_000168, t29_fai-gene-cluster-1_ABE_000189, t4_fai-gene-cluster-1_ABD_000214, t30_fai-gene-cluster-1_AAL_000153, t11_fai-gene-cluster-1_AAV_000159, t18_fai-gene-cluster-1_AAY_000153, t22_fai-gene-cluster-1_AAU_000189
OG0000007	N0	n35	0.16129032258064516	Non-Terminal	t18_fai-gene-cluster-1_AAY_000152, t11_fai-gene-cluster-1_AAV_000158, t30_fai-gene-cluster-1_AAL_000152, t4_fai-gene-cluster-1_ABD_000213, t16_fai-gene-cluster-1_ABA_000185, t27_fai-gene-cluster-1_AAP_000181	t13_fai-gene-cluster-1_AAT_000159, t27_fai-gene-cluster-1_AAP_000182, t4_fai-gene-cluster-1_ABD_000211, t28_fai-gene-cluster-1_AAF_000144, t24_fai-gene-cluster-1_AAH_000149, t9_fai-gene-cluster-1_AAZ_000151, t13_fai-gene-cluster-1_AAT_000160, t10_fai-gene-cluster-1_ABB_000168, t29_fai-gene-cluster-1_ABE_000189, t4_fai-gene-cluster-1_ABD_000214, t30_fai-gene-cluster-1_AAL_000153, t11_fai-gene-cluster-1_AAV_000159, t18_fai-gene-cluster-1_AAY_000153, t22_fai-gene-cluster-1_AAU_000189
OG0000007	N0	n41	0.03225806451612903	Non-Terminal	t13_fai-gene-cluster-1_AAT_000159	t27_fai-gene-cluster-1_AAP_000182, t4_fai-gene-cluster-1_ABD_000211, t28_fai-gene-cluster-1_AAF_000144, t24_fai-gene-cluster-1_AAH_000149, t9_fai-gene-cluster-1_AAZ_000151, t13_fai-gene-cluster-1_AAT_000160, t10_fai-gene-cluster-1_ABB_000168, t29_fai-gene-cluster-1_ABE_000189, t4_fai-gene-cluster-1_ABD_000214, t30_fai-gene-cluster-1_AAL_000153, t11_fai-gene-cluster-1_AAV_000159, t18_fai-gene-cluster-1_AAY_000153, t22_fai-gene-cluster-1_AAU_000189
OG0000007	N0	n43	0.03225806451612903	Non-Terminal	t4_fai-gene-cluster-1_ABD_000211	t28_fai-gene-cluster-1_AAF_000144, t24_fai-gene-cluster-1_AAH_000149, t9_fai-gene-cluster-1_AAZ_000151, t13_fai-gene-cluster-1_AAT_000160, t10_fai-gene-cluster-1_ABB_000168, t29_fai-gene-cluster-1_ABE_000189, t4_fai-gene-cluster-1_ABD_000214, t30_fai-gene-cluster-1_AAL_000153, t11_fai-gene-cluster-1_AAV_000159, t18_fai-gene-cluster-1_AAY_000153, t22_fai-gene-cluster-1_AAU_000189
OG0000008	N0	n4	0.22580645161290322	Non-Terminal	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000121, t10_fai-gene-cluster-1_ABB_000166, t6_fai-gene-cluster-1_AAX_000154, t2_fai-gene-cluster-1_AAJ_000171, t19_fai-gene-cluster-1_AAR_000193, t16_fai-gene-cluster-1_ABA_000183, t14_fai-gene-cluster-1_AAD_000199, t17_fai-gene-cluster-1_AAO_000211, t8_fai-gene-cluster-1_AAE_000208, t18_fai-gene-cluster-1_AAY_000148, t30_fai-gene-cluster-1_AAL_000149, t11_fai-gene-cluster-1_AAV_000155, t12_fai-gene-cluster-1_AAA_000142, t22_fai-gene-cluster-1_AAU_000185, t3_fai-gene-cluster-1_AAK_000177, t26_fai-gene-cluster-1_AAM_000201, t4_fai-gene-cluster-1_ABD_000208, t29_fai-gene-cluster-1_ABE_000185, t21_fai-gene-cluster-1_AAS_000177, t5_fai-gene-cluster-1_AAW_000180, t13_fai-gene-cluster-1_AAT_000156, t13_fai-gene-cluster-1_AAT_000157, t18_fai-gene-cluster-1_AAY_000150, t8_fai-gene-cluster-1_AAE_000209, t21_fai-gene-cluster-1_AAS_000178, t4_fai-gene-cluster-1_ABD_000209, t26_fai-gene-cluster-1_AAM_000202, t3_fai-gene-cluster-1_AAK_000178, t22_fai-gene-cluster-1_AAU_000186, t29_fai-gene-cluster-1_ABE_000186, t26_fai-gene-cluster-1_AAM_000203, t4_fai-gene-cluster-1_ABD_000210, t22_fai-gene-cluster-1_AAU_000187, t3_fai-gene-cluster-1_AAK_000179, t21_fai-gene-cluster-1_AAS_000179, t8_fai-gene-cluster-1_AAE_000210, t29_fai-gene-cluster-1_ABE_000187, t5_fai-gene-cluster-1_AAW_000181	t28_fai-gene-cluster-1_AAF_000142, t24_fai-gene-cluster-1_AAH_000147, t9_fai-gene-cluster-1_AAZ_000149, t30_fai-gene-cluster-1_AAL_000150, t11_fai-gene-cluster-1_AAV_000156, t12_fai-gene-cluster-1_AAA_000143, t14_fai-gene-cluster-1_AAD_000200, t17_fai-gene-cluster-1_AAO_000212, t18_fai-gene-cluster-1_AAY_000149, t19_fai-gene-cluster-1_AAR_000194, t15_fai-gene-cluster-1_AAQ_000188
OG0000008	N0	n11	0.3225806451612903	Non-Terminal	t14_fai-gene-cluster-1_AAD_000199, t17_fai-gene-cluster-1_AAO_000211, t8_fai-gene-cluster-1_AAE_000208, t18_fai-gene-cluster-1_AAY_000148, t30_fai-gene-cluster-1_AAL_000149, t11_fai-gene-cluster-1_AAV_000155, t12_fai-gene-cluster-1_AAA_000142, t22_fai-gene-cluster-1_AAU_000185, t3_fai-gene-cluster-1_AAK_000177, t26_fai-gene-cluster-1_AAM_000201, t4_fai-gene-cluster-1_ABD_000208, t29_fai-gene-cluster-1_ABE_000185, t21_fai-gene-cluster-1_AAS_000177, t5_fai-gene-cluster-1_AAW_000180, t13_fai-gene-cluster-1_AAT_000156	t13_fai-gene-cluster-1_AAT_000157, t18_fai-gene-cluster-1_AAY_000150, t8_fai-gene-cluster-1_AAE_000209, t21_fai-gene-cluster-1_AAS_000178, t4_fai-gene-cluster-1_ABD_000209, t26_fai-gene-cluster-1_AAM_000202, t3_fai-gene-cluster-1_AAK_000178, t22_fai-gene-cluster-1_AAU_000186, t29_fai-gene-cluster-1_ABE_000186, t26_fai-gene-cluster-1_AAM_000203, t4_fai-gene-cluster-1_ABD_000210, t22_fai-gene-cluster-1_AAU_000187, t3_fai-gene-cluster-1_AAK_000179, t21_fai-gene-cluster-1_AAS_000179, t8_fai-gene-cluster-1_AAE_000210, t29_fai-gene-cluster-1_ABE_000187, t5_fai-gene-cluster-1_AAW_000181
OG0000008	N8	n28	0.4117647058823529	Non-Terminal	t8_fai-gene-cluster-1_AAE_000209, t21_fai-gene-cluster-1_AAS_000178, t4_fai-gene-cluster-1_ABD_000209, t26_fai-gene-cluster-1_AAM_000202, t3_fai-gene-cluster-1_AAK_000178, t22_fai-gene-cluster-1_AAU_000186, t29_fai-gene-cluster-1_ABE_000186	t26_fai-gene-cluster-1_AAM_000203, t4_fai-gene-cluster-1_ABD_000210, t22_fai-gene-cluster-1_AAU_000187, t3_fai-gene-cluster-1_AAK_000179, t21_fai-gene-cluster-1_AAS_000179, t8_fai-gene-cluster-1_AAE_000210, t29_fai-gene-cluster-1_ABE_000187, t5_fai-gene-cluster-1_AAW_000181
OG0000009	N0	n2	0.6774193548387096	Non-Terminal	t28_fai-gene-cluster-1_AAF_000162, t24_fai-gene-cluster-1_AAH_000168, t12_fai-gene-cluster-1_AAA_000161, t11_fai-gene-cluster-1_AAV_000177, t30_fai-gene-cluster-1_AAL_000172, t13_fai-gene-cluster-1_AAT_000177, t7_fai-gene-cluster-1_AAC_000172, t25_fai-gene-cluster-1_AAG_000172, t23_fai-gene-cluster-1_ABC_000146, t18_fai-gene-cluster-1_AAY_000170, t20_fai-gene-cluster-1_AAN_000153, t1_fai-gene-cluster-1_AAI_000152, t15_fai-gene-cluster-1_AAQ_000208, t21_fai-gene-cluster-1_AAS_000198, t16_fai-gene-cluster-1_ABA_000204, t27_fai-gene-cluster-1_AAP_000203, t26_fai-gene-cluster-1_AAM_000225, t18_fai-gene-cluster-1_AAY_000169, t22_fai-gene-cluster-1_AAU_000205, t3_fai-gene-cluster-1_AAK_000199, t29_fai-gene-cluster-1_ABE_000206, t5_fai-gene-cluster-1_AAW_000201, t4_fai-gene-cluster-1_ABD_000240, t2_fai-gene-cluster-1_AAJ_000189, t10_fai-gene-cluster-1_ABB_000185, t6_fai-gene-cluster-1_AAX_000171	t6_fai-gene-cluster-1_AAX_000172, t2_fai-gene-cluster-1_AAJ_000190, t10_fai-gene-cluster-1_ABB_000186, t5_fai-gene-cluster-1_AAW_000202, t4_fai-gene-cluster-1_ABD_000241, t26_fai-gene-cluster-1_AAM_000226, t16_fai-gene-cluster-1_ABA_000205, t21_fai-gene-cluster-1_AAS_000199, t26_fai-gene-cluster-1_AAM_000227, t22_fai-gene-cluster-1_AAU_000206, t23_fai-gene-cluster-1_ABC_000147, t1_fai-gene-cluster-1_AAI_000153, t13_fai-gene-cluster-1_AAT_000178, t7_fai-gene-cluster-1_AAC_000173, t25_fai-gene-cluster-1_AAG_000173, t20_fai-gene-cluster-1_AAN_000154, t11_fai-gene-cluster-1_AAV_000178, t30_fai-gene-cluster-1_AAL_000173, t18_fai-gene-cluster-1_AAY_000171, t15_fai-gene-cluster-1_AAQ_000209, t3_fai-gene-cluster-1_AAK_000200, t29_fai-gene-cluster-1_ABE_000207, t19_fai-gene-cluster-1_AAR_000222, t8_fai-gene-cluster-1_AAE_000243, t17_fai-gene-cluster-1_AAO_000245, t14_fai-gene-cluster-1_AAD_000230
OG0000009	N2	n12	0.037037037037037035	Non-Terminal	t18_fai-gene-cluster-1_AAY_000170	t20_fai-gene-cluster-1_AAN_000153, t1_fai-gene-cluster-1_AAI_000152, t15_fai-gene-cluster-1_AAQ_000208, t21_fai-gene-cluster-1_AAS_000198, t16_fai-gene-cluster-1_ABA_000204, t27_fai-gene-cluster-1_AAP_000203, t26_fai-gene-cluster-1_AAM_000225, t18_fai-gene-cluster-1_AAY_000169, t22_fai-gene-cluster-1_AAU_000205, t3_fai-gene-cluster-1_AAK_000199, t29_fai-gene-cluster-1_ABE_000206, t5_fai-gene-cluster-1_AAW_000201, t4_fai-gene-cluster-1_ABD_000240, t2_fai-gene-cluster-1_AAJ_000189, t10_fai-gene-cluster-1_ABB_000185, t6_fai-gene-cluster-1_AAX_000171
OG0000010	N0	n0	0.6129032258064516	Non-Terminal	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000110, t24_fai-gene-cluster-1_AAH_000131, t9_fai-gene-cluster-1_AAZ_000129, t28_fai-gene-cluster-1_AAF_000125, t21_fai-gene-cluster-1_AAS_000155, t13_fai-gene-cluster-1_AAT_000139, t7_fai-gene-cluster-1_AAC_000137, t23_fai-gene-cluster-1_ABC_000118, t25_fai-gene-cluster-1_AAG_000136, t30_fai-gene-cluster-1_AAL_000135, t11_fai-gene-cluster-1_AAV_000141, t18_fai-gene-cluster-1_AAY_000132, t28_fai-gene-cluster-1_AAF_000126, t9_fai-gene-cluster-1_AAZ_000130, t24_fai-gene-cluster-1_AAH_000132, t12_fai-gene-cluster-1_AAA_000127, t10_fai-gene-cluster-1_ABB_000148, t6_fai-gene-cluster-1_AAX_000136, t2_fai-gene-cluster-1_AAJ_000152, t10_fai-gene-cluster-1_ABB_000149, t19_fai-gene-cluster-1_AAR_000173, t14_fai-gene-cluster-1_AAD_000180, t8_fai-gene-cluster-1_AAE_000186, t17_fai-gene-cluster-1_AAO_000191, t16_fai-gene-cluster-1_ABA_000161, t27_fai-gene-cluster-1_AAP_000163, t1_fai-gene-cluster-1_AAI_000121, t20_fai-gene-cluster-1_AAN_000124, t22_fai-gene-cluster-1_AAU_000163, t15_fai-gene-cluster-1_AAQ_000173	t30_fai-gene-cluster-1_AAL_000134, t11_fai-gene-cluster-1_AAV_000140, t18_fai-gene-cluster-1_AAY_000131, t12_fai-gene-cluster-1_AAA_000126, t2_fai-gene-cluster-1_AAJ_000151, t6_fai-gene-cluster-1_AAX_000135, t10_fai-gene-cluster-1_ABB_000147, t3_fai-gene-cluster-1_AAK_000159, t29_fai-gene-cluster-1_ABE_000164, t26_fai-gene-cluster-1_AAM_000180, t4_fai-gene-cluster-1_ABD_000182, t22_fai-gene-cluster-1_AAU_000162, t25_fai-gene-cluster-1_AAG_000135, t7_fai-gene-cluster-1_AAC_000136, t13_fai-gene-cluster-1_AAT_000138, t28_fai-gene-cluster-1_AAF_000124, t9_fai-gene-cluster-1_AAZ_000128, t24_fai-gene-cluster-1_AAH_000130, t15_fai-gene-cluster-1_AAQ_000172, t19_fai-gene-cluster-1_AAR_000171, t17_fai-gene-cluster-1_AAO_000189, t8_fai-gene-cluster-1_AAE_000184, t14_fai-gene-cluster-1_AAD_000179
OG0000010	N0	n3	0.0967741935483871	Non-Terminal	t24_fai-gene-cluster-1_AAH_000131, t9_fai-gene-cluster-1_AAZ_000129, t28_fai-gene-cluster-1_AAF_000125	t21_fai-gene-cluster-1_AAS_000155, t13_fai-gene-cluster-1_AAT_000139, t7_fai-gene-cluster-1_AAC_000137, t23_fai-gene-cluster-1_ABC_000118, t25_fai-gene-cluster-1_AAG_000136, t30_fai-gene-cluster-1_AAL_000135, t11_fai-gene-cluster-1_AAV_000141, t18_fai-gene-cluster-1_AAY_000132, t28_fai-gene-cluster-1_AAF_000126, t9_fai-gene-cluster-1_AAZ_000130, t24_fai-gene-cluster-1_AAH_000132, t12_fai-gene-cluster-1_AAA_000127, t10_fai-gene-cluster-1_ABB_000148, t6_fai-gene-cluster-1_AAX_000136, t2_fai-gene-cluster-1_AAJ_000152, t10_fai-gene-cluster-1_ABB_000149, t19_fai-gene-cluster-1_AAR_000173, t14_fai-gene-cluster-1_AAD_000180, t8_fai-gene-cluster-1_AAE_000186, t17_fai-gene-cluster-1_AAO_000191, t16_fai-gene-cluster-1_ABA_000161, t27_fai-gene-cluster-1_AAP_000163, t1_fai-gene-cluster-1_AAI_000121, t20_fai-gene-cluster-1_AAN_000124
OG0000010	N15	n22	0.3333333333333333	Non-Terminal	t10_fai-gene-cluster-1_ABB_000148, t6_fai-gene-cluster-1_AAX_000136, t2_fai-gene-cluster-1_AAJ_000152	t10_fai-gene-cluster-1_ABB_000149
OG0000011	N0	n0	0.5483870967741935	Non-Terminal	t7_fai-gene-cluster-1_AAC_000139, t25_fai-gene-cluster-1_AAG_000138, t13_fai-gene-cluster-1_AAT_000141, t23_fai-gene-cluster-1_ABC_000120, t1_fai-gene-cluster-1_AAI_000123, t20_fai-gene-cluster-1_AAN_000127, t22_fai-gene-cluster-1_AAU_000165, t8_fai-gene-cluster-1_AAE_000188, t17_fai-gene-cluster-1_AAO_000194, t16_fai-gene-cluster-1_ABA_000164, t19_fai-gene-cluster-1_AAR_000176, t12_fai-gene-cluster-1_AAA_000129, t29_fai-gene-cluster-1_ABE_000165, t4_fai-gene-cluster-1_ABD_000184, t3_fai-gene-cluster-1_AAK_000160, t5_fai-gene-cluster-1_AAW_000160, t15_fai-gene-cluster-1_AAQ_000174, t6_fai-gene-cluster-1_AAX_000138, t10_fai-gene-cluster-1_ABB_000150, t2_fai-gene-cluster-1_AAJ_000154, t21_fai-gene-cluster-1_AAS_000157, t27_fai-gene-cluster-1_AAP_000166, t14_fai-gene-cluster-1_AAD_000182	t30_fai-gene-cluster-1_AAL_000136, t11_fai-gene-cluster-1_AAV_000142, t18_fai-gene-cluster-1_AAY_000133, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000111, t28_fai-gene-cluster-1_AAF_000127, t24_fai-gene-cluster-1_AAH_000133, t9_fai-gene-cluster-1_AAZ_000131, t12_fai-gene-cluster-1_AAA_000128, t1_fai-gene-cluster-1_AAI_000122, t23_fai-gene-cluster-1_ABC_000119, t25_fai-gene-cluster-1_AAG_000137, t7_fai-gene-cluster-1_AAC_000138, t13_fai-gene-cluster-1_AAT_000140, t19_fai-gene-cluster-1_AAR_000174, t2_fai-gene-cluster-1_AAJ_000153, t27_fai-gene-cluster-1_AAP_000164, t6_fai-gene-cluster-1_AAX_000137, t20_fai-gene-cluster-1_AAN_000125, t17_fai-gene-cluster-1_AAO_000192, t8_fai-gene-cluster-1_AAE_000187, t14_fai-gene-cluster-1_AAD_000181, t21_fai-gene-cluster-1_AAS_000156, t27_fai-gene-cluster-1_AAP_000165, t17_fai-gene-cluster-1_AAO_000193, t19_fai-gene-cluster-1_AAR_000175, t20_fai-gene-cluster-1_AAN_000126, t26_fai-gene-cluster-1_AAM_000181, t22_fai-gene-cluster-1_AAU_000164, t16_fai-gene-cluster-1_ABA_000163, t16_fai-gene-cluster-1_ABA_000162
OG0000011	N2	n36	0.14814814814814814	Non-Terminal	t19_fai-gene-cluster-1_AAR_000174, t2_fai-gene-cluster-1_AAJ_000153, t27_fai-gene-cluster-1_AAP_000164, t6_fai-gene-cluster-1_AAX_000137, t20_fai-gene-cluster-1_AAN_000125, t17_fai-gene-cluster-1_AAO_000192, t8_fai-gene-cluster-1_AAE_000187, t14_fai-gene-cluster-1_AAD_000181, t21_fai-gene-cluster-1_AAS_000156	t27_fai-gene-cluster-1_AAP_000165, t17_fai-gene-cluster-1_AAO_000193, t19_fai-gene-cluster-1_AAR_000175, t20_fai-gene-cluster-1_AAN_000126, t26_fai-gene-cluster-1_AAM_000181, t22_fai-gene-cluster-1_AAU_000164, t16_fai-gene-cluster-1_ABA_000163, t16_fai-gene-cluster-1_ABA_000162
OG0000011	N2	n46	0.037037037037037035	Non-Terminal	t17_fai-gene-cluster-1_AAO_000193, t19_fai-gene-cluster-1_AAR_000175, t20_fai-gene-cluster-1_AAN_000126, t26_fai-gene-cluster-1_AAM_000181, t22_fai-gene-cluster-1_AAU_000164, t16_fai-gene-cluster-1_ABA_000163	t16_fai-gene-cluster-1_ABA_000162
