Cluster_ID	Statistic	Value
PhamClust_430	Maximum of near-core OG E-values observed (log10):	-21.047207556955907
PhamClust_430	Maximum distance between near-core OGs:	4
PhamClust_430	Median CDS count:	191.0
PhamClust_430	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.905858486169367
PhamClust_40	Maximum of maximum E-values observed for any OG (log10)	-3.6234230429434877
PhamClust_40	Maximum of near-core OG E-values observed (log10):	-3.6234230429434877
PhamClust_40	Maximum distance between near-core OGs:	15
PhamClust_40	Median CDS count:	89.0
PhamClust_40	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3910736579275905
PhamClust_228	Maximum of maximum E-values observed for any OG (log10)	-17.08460016478773
PhamClust_228	Maximum of near-core OG E-values observed (log10):	-30.653647025549358
PhamClust_228	Maximum distance between near-core OGs:	7
PhamClust_228	Median CDS count:	85
PhamClust_228	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8117647058823529
PhamClust_332	Maximum of maximum E-values observed for any OG (log10)	-18.282329496997736
PhamClust_332	Maximum of near-core OG E-values observed (log10):	-18.282329496997736
PhamClust_332	Maximum distance between near-core OGs:	9
PhamClust_332	Median CDS count:	113.0
PhamClust_332	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6186160151324085
PhamClust_180	Maximum of maximum E-values observed for any OG (log10)	-13.974694134735229
PhamClust_180	Maximum of near-core OG E-values observed (log10):	-13.974694134735229
PhamClust_180	Maximum distance between near-core OGs:	10
PhamClust_180	Median CDS count:	94
PhamClust_180	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.574468085106383
PhamClust_191	Maximum of maximum E-values observed for any OG (log10)	-13.092588639225411
PhamClust_191	Maximum of near-core OG E-values observed (log10):	-13.092588639225411
PhamClust_191	Maximum distance between near-core OGs:	8
PhamClust_191	Median CDS count:	52
PhamClust_191	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.84
PhamClust_149	Maximum of maximum E-values observed for any OG (log10)	-10.896196279044041
PhamClust_149	Maximum of near-core OG E-values observed (log10):	-10.896196279044041
PhamClust_149	Maximum distance between near-core OGs:	7
PhamClust_149	Median CDS count:	51
PhamClust_149	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7692307692307693
PhamClust_22	Maximum of maximum E-values observed for any OG (log10)	-4.920818753952375
PhamClust_22	Maximum of near-core OG E-values observed (log10):	-4.920818753952375
PhamClust_22	Maximum distance between near-core OGs:	13
PhamClust_22	Median CDS count:	85
PhamClust_22	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7529411764705882
PhamClust_39	Maximum of maximum E-values observed for any OG (log10)	-4.804100347590765
PhamClust_39	Maximum of near-core OG E-values observed (log10):	-4.804100347590765
PhamClust_39	Maximum distance between near-core OGs:	15
PhamClust_39	Median CDS count:	83.0
PhamClust_39	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42857142857142855
PhamClust_83	Maximum of maximum E-values observed for any OG (log10)	-4.148130399270234
PhamClust_83	Maximum of near-core OG E-values observed (log10):	-4.148130399270234
PhamClust_83	Maximum distance between near-core OGs:	8
PhamClust_83	Median CDS count:	40
PhamClust_83	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6410256410256411
PhamClust_58	Maximum of maximum E-values observed for any OG (log10)	-3.096910013008056
PhamClust_58	Maximum of near-core OG E-values observed (log10):	-3.096910013008056
PhamClust_58	Maximum distance between near-core OGs:	70
PhamClust_58	Median CDS count:	261
PhamClust_58	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.34962406015037595
PhamClust_67	Maximum of maximum E-values observed for any OG (log10)	-5.5702477199975915
PhamClust_67	Maximum of near-core OG E-values observed (log10):	-5.5702477199975915
PhamClust_67	Maximum distance between near-core OGs:	36
PhamClust_67	Median CDS count:	244.5
PhamClust_67	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5421713953900995
PhamClust_369	Maximum of maximum E-values observed for any OG (log10)	-16.166852888087213
PhamClust_369	Maximum of near-core OG E-values observed (log10):	-18.809668301829706
PhamClust_369	Maximum distance between near-core OGs:	9
PhamClust_369	Median CDS count:	142.5
PhamClust_369	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8283251231527093
PhamClust_318	Maximum of maximum E-values observed for any OG (log10)	-27.005682847330363
PhamClust_318	Maximum of near-core OG E-values observed (log10):	-43.77469071827414
PhamClust_318	Maximum distance between near-core OGs:	5
PhamClust_318	Median CDS count:	52.5
PhamClust_318	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5718954248366013
PhamClust_310	Maximum of maximum E-values observed for any OG (log10)	-17.052076380168273
PhamClust_310	Maximum of near-core OG E-values observed (log10):	-17.052076380168273
PhamClust_310	Maximum distance between near-core OGs:	7
PhamClust_310	Median CDS count:	132.5
PhamClust_310	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7641030033116365
PhamClust_268	Maximum of maximum E-values observed for any OG (log10)	-5.52432881167557
PhamClust_268	Maximum of near-core OG E-values observed (log10):	-5.52432881167557
PhamClust_268	Maximum distance between near-core OGs:	10
PhamClust_268	Median CDS count:	102
PhamClust_268	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5294117647058824
PhamClust_429	Maximum of maximum E-values observed for any OG (log10)	-13.437707135543524
PhamClust_429	Maximum of near-core OG E-values observed (log10):	-13.437707135543524
PhamClust_429	Maximum distance between near-core OGs:	4
PhamClust_429	Median CDS count:	81.0
PhamClust_429	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.938843983529053
PhamClust_153	Maximum of maximum E-values observed for any OG (log10)	-8.000434511774017
PhamClust_153	Maximum of near-core OG E-values observed (log10):	-13.355561410532161
PhamClust_153	Maximum distance between near-core OGs:	5
PhamClust_153	Median CDS count:	65.5
PhamClust_153	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7251748251748251
PhamClust_36	Maximum of maximum E-values observed for any OG (log10)	-9.826813731587725
PhamClust_36	Maximum of near-core OG E-values observed (log10):	-9.826813731587725
PhamClust_36	Maximum distance between near-core OGs:	15
PhamClust_36	Median CDS count:	80.0
PhamClust_36	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5562324929971989
PhamClust_181	Maximum of maximum E-values observed for any OG (log10)	-22.166852888087213
PhamClust_181	Maximum of near-core OG E-values observed (log10):	-24.45345733652187
PhamClust_181	Maximum distance between near-core OGs:	4
PhamClust_181	Median CDS count:	49.0
PhamClust_181	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7921899529042387
PhamClust_256	Maximum of maximum E-values observed for any OG (log10)	-9.886056647693161
PhamClust_256	Maximum of near-core OG E-values observed (log10):	-9.886056647693161
PhamClust_256	Maximum distance between near-core OGs:	6
PhamClust_256	Median CDS count:	60.5
PhamClust_256	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.776912568306011
PhamClust_145	Maximum of maximum E-values observed for any OG (log10)	-10.022733787572706
PhamClust_145	Maximum of near-core OG E-values observed (log10):	-10.022733787572706
PhamClust_145	Maximum distance between near-core OGs:	23
PhamClust_145	Median CDS count:	66
PhamClust_145	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47619047619047616
PhamClust_26	Maximum of maximum E-values observed for any OG (log10)	-6.899629454882437
PhamClust_26	Maximum of near-core OG E-values observed (log10):	-8.866461091629782
PhamClust_26	Maximum distance between near-core OGs:	17
PhamClust_26	Median CDS count:	66
PhamClust_26	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5735294117647058
PhamClust_346	Maximum of maximum E-values observed for any OG (log10)	-11.059483515067432
PhamClust_346	Maximum of near-core OG E-values observed (log10):	-11.059483515067432
PhamClust_346	Maximum distance between near-core OGs:	4
PhamClust_346	Median CDS count:	236.0
PhamClust_346	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8347607505162042
PhamClust_12	Maximum of maximum E-values observed for any OG (log10)	-3.4190750243243806
PhamClust_12	Maximum of near-core OG E-values observed (log10):	-4.447331783887806
PhamClust_12	Maximum distance between near-core OGs:	26
PhamClust_12	Median CDS count:	200
PhamClust_12	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5678391959798995
PhamClust_188	Maximum of maximum E-values observed for any OG (log10)	-4.739928612014925
PhamClust_188	Maximum of near-core OG E-values observed (log10):	-15.688246138944246
PhamClust_188	Maximum distance between near-core OGs:	12
PhamClust_188	Median CDS count:	46.0
PhamClust_188	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3960348162475822
PhamClust_66	Maximum of maximum E-values observed for any OG (log10)	-10.812479279163536
PhamClust_66	Maximum of near-core OG E-values observed (log10):	-13.203425666789569
PhamClust_66	Maximum distance between near-core OGs:	24
PhamClust_66	Median CDS count:	46
PhamClust_66	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4090909090909091
PhamClust_95	Maximum of maximum E-values observed for any OG (log10)	-6.7258421507363195
PhamClust_95	Maximum of near-core OG E-values observed (log10):	-6.7258421507363195
PhamClust_95	Maximum distance between near-core OGs:	8
PhamClust_95	Median CDS count:	48
PhamClust_95	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7872340425531915
PhamClust_267	Maximum of maximum E-values observed for any OG (log10)	-7.777283528852416
PhamClust_267	Maximum of near-core OG E-values observed (log10):	-7.777283528852416
PhamClust_267	Maximum distance between near-core OGs:	9
PhamClust_267	Median CDS count:	56
PhamClust_267	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5357142857142857
PhamClust_316	Maximum of maximum E-values observed for any OG (log10)	-23.188424994129402
PhamClust_316	Maximum of near-core OG E-values observed (log10):	-27.316052869248484
PhamClust_316	Maximum distance between near-core OGs:	24
PhamClust_316	Median CDS count:	67.0
PhamClust_316	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.37999092558983666
PhamClust_320	Maximum of maximum E-values observed for any OG (log10)	-16.86012091359876
PhamClust_320	Maximum of near-core OG E-values observed (log10):	-16.86012091359876
PhamClust_320	Maximum distance between near-core OGs:	7
PhamClust_320	Median CDS count:	124.5
PhamClust_320	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6832709194214877
PhamClust_219	Maximum of maximum E-values observed for any OG (log10)	-19.148130399270233
PhamClust_219	Maximum of near-core OG E-values observed (log10):	-22.74232142513081
PhamClust_219	Maximum distance between near-core OGs:	24
PhamClust_219	Median CDS count:	68
PhamClust_219	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35294117647058826
PhamClust_48	Maximum of maximum E-values observed for any OG (log10)	-5.1255181823005325
PhamClust_48	Maximum of near-core OG E-values observed (log10):	-5.1255181823005325
PhamClust_48	Maximum distance between near-core OGs:	13
PhamClust_48	Median CDS count:	90
PhamClust_48	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6263736263736264
PhamClust_225	Maximum of maximum E-values observed for any OG (log10)	-8.1605219526258
PhamClust_225	Maximum of near-core OG E-values observed (log10):	-8.1605219526258
PhamClust_225	Maximum distance between near-core OGs:	15
PhamClust_225	Median CDS count:	103
PhamClust_225	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5048543689320388
PhamClust_317	Maximum of maximum E-values observed for any OG (log10)	-24.10457745396059
PhamClust_317	Maximum of near-core OG E-values observed (log10):	-31.184422251675727
PhamClust_317	Maximum distance between near-core OGs:	4
PhamClust_317	Median CDS count:	90.5
PhamClust_317	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7200122399020807
PhamClust_414	Maximum of maximum E-values observed for any OG (log10)	-23.348721986001856
PhamClust_414	Maximum of near-core OG E-values observed (log10):	-23.348721986001856
PhamClust_414	Maximum distance between near-core OGs:	1
PhamClust_414	Median CDS count:	68.0
PhamClust_414	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_200	Maximum of maximum E-values observed for any OG (log10)	-8.075720713938118
PhamClust_200	Maximum of near-core OG E-values observed (log10):	-8.075720713938118
PhamClust_200	Maximum distance between near-core OGs:	11
PhamClust_200	Median CDS count:	89
PhamClust_200	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5444444444444444
PhamClust_87	Maximum of maximum E-values observed for any OG (log10)	-6.804100347590765
PhamClust_87	Maximum of near-core OG E-values observed (log10):	-7.823908740944318
PhamClust_87	Maximum distance between near-core OGs:	51
PhamClust_87	Median CDS count:	414
PhamClust_87	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33816425120772947
PhamClust_189	Maximum of maximum E-values observed for any OG (log10)	-23.66554624884907
PhamClust_189	Maximum of near-core OG E-values observed (log10):	-27.77989191195994
PhamClust_189	Maximum distance between near-core OGs:	5
PhamClust_189	Median CDS count:	63.5
PhamClust_189	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8346974206349207
PhamClust_373	Maximum of maximum E-values observed for any OG (log10)	-23.552841968657777
PhamClust_373	Maximum of near-core OG E-values observed (log10):	-23.552841968657777
PhamClust_373	Maximum distance between near-core OGs:	3
PhamClust_373	Median CDS count:	40
PhamClust_373	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.85
PhamClust_47	Maximum of maximum E-values observed for any OG (log10)	-6.35359627377693
PhamClust_47	Maximum of near-core OG E-values observed (log10):	-7.772113295386326
PhamClust_47	Maximum distance between near-core OGs:	9
PhamClust_47	Median CDS count:	79
PhamClust_47	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6875
PhamClust_326	Maximum of maximum E-values observed for any OG (log10)	-10.554395796726402
PhamClust_326	Maximum of near-core OG E-values observed (log10):	-10.554395796726402
PhamClust_326	Maximum distance between near-core OGs:	16
PhamClust_326	Median CDS count:	124.5
PhamClust_326	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6121102341829473
PhamClust_339	Maximum of maximum E-values observed for any OG (log10)	-16.488116639021122
PhamClust_339	Maximum of near-core OG E-values observed (log10):	-16.488116639021122
PhamClust_339	Maximum distance between near-core OGs:	14
PhamClust_339	Median CDS count:	70.0
PhamClust_339	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7610256410256411
PhamClust_333	Maximum of maximum E-values observed for any OG (log10)	-15.863279432843592
PhamClust_333	Maximum of near-core OG E-values observed (log10):	-15.863279432843592
PhamClust_333	Maximum distance between near-core OGs:	10
PhamClust_333	Median CDS count:	226.5
PhamClust_333	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.710903384279476
PhamClust_319	Maximum of maximum E-values observed for any OG (log10)	-16.772113295386323
PhamClust_319	Maximum of near-core OG E-values observed (log10):	-16.772113295386323
PhamClust_319	Maximum distance between near-core OGs:	6
PhamClust_319	Median CDS count:	56.5
PhamClust_319	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7080200501253133
PhamClust_361	Maximum of maximum E-values observed for any OG (log10)	-21.004803708402818
PhamClust_361	Maximum of near-core OG E-values observed (log10):	-21.004803708402818
PhamClust_361	Maximum distance between near-core OGs:	4
PhamClust_361	Median CDS count:	86
PhamClust_361	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_276	Maximum of maximum E-values observed for any OG (log10)	-8.018634490921455
PhamClust_276	Maximum of near-core OG E-values observed (log10):	-8.018634490921455
PhamClust_276	Maximum distance between near-core OGs:	9
PhamClust_276	Median CDS count:	111
PhamClust_276	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6576576576576577
PhamClust_202	Maximum of maximum E-values observed for any OG (log10)	-12.066512712151294
PhamClust_202	Maximum of near-core OG E-values observed (log10):	-29.02733440773389
PhamClust_202	Maximum distance between near-core OGs:	13
PhamClust_202	Median CDS count:	55
PhamClust_202	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.34545454545454546
PhamClust_258	Maximum of maximum E-values observed for any OG (log10)	-11.192464971931146
PhamClust_258	Maximum of near-core OG E-values observed (log10):	-11.192464971931146
PhamClust_258	Maximum distance between near-core OGs:	9
PhamClust_258	Median CDS count:	94
PhamClust_258	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6382978723404256
PhamClust_33	Maximum of maximum E-values observed for any OG (log10)	-11.812479279163535
PhamClust_33	Maximum of near-core OG E-values observed (log10):	-12.26440110030182
PhamClust_33	Maximum distance between near-core OGs:	14
PhamClust_33	Median CDS count:	47
PhamClust_33	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5
PhamClust_151	Maximum of maximum E-values observed for any OG (log10)	-5.686132779630846
PhamClust_151	Maximum of near-core OG E-values observed (log10):	-5.686132779630846
PhamClust_151	Maximum distance between near-core OGs:	16
PhamClust_151	Median CDS count:	80
PhamClust_151	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6125
PhamClust_294	Maximum of maximum E-values observed for any OG (log10)	-21.245651664288978
PhamClust_294	Maximum of near-core OG E-values observed (log10):	-21.84163750790475
PhamClust_294	Maximum distance between near-core OGs:	3
PhamClust_294	Median CDS count:	72.0
PhamClust_294	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
PhamClust_158	Maximum of maximum E-values observed for any OG (log10)	-7.782516055786093
PhamClust_158	Maximum of near-core OG E-values observed (log10):	-7.782516055786093
PhamClust_158	Maximum distance between near-core OGs:	4
PhamClust_158	Median CDS count:	46.0
PhamClust_158	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3920454545454546
PhamClust_131	Maximum of maximum E-values observed for any OG (log10)	-10.130768280269022
PhamClust_131	Maximum of near-core OG E-values observed (log10):	-14.709965388637482
PhamClust_131	Maximum distance between near-core OGs:	15
PhamClust_131	Median CDS count:	67.0
PhamClust_131	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4552139037433155
PhamClust_329	Maximum of maximum E-values observed for any OG (log10)	-15.388276691992656
PhamClust_329	Maximum of near-core OG E-values observed (log10):	-15.388276691992656
PhamClust_329	Maximum distance between near-core OGs:	14
PhamClust_329	Median CDS count:	77.5
PhamClust_329	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.49034299034299034
PhamClust_305	Maximum of maximum E-values observed for any OG (log10)	-30.756961951313702
PhamClust_305	Maximum of near-core OG E-values observed (log10):	-30.756961951313702
PhamClust_305	Maximum distance between near-core OGs:	3
PhamClust_305	Median CDS count:	55.5
PhamClust_305	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8294346978557505
PhamClust_440	Maximum of maximum E-values observed for any OG (log10)	-18.114073660198567
PhamClust_440	Maximum of near-core OG E-values observed (log10):	-18.114073660198567
PhamClust_440	Maximum distance between near-core OGs:	6
PhamClust_440	Median CDS count:	82.0
PhamClust_440	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9025732559869106
PhamClust_127	Maximum of maximum E-values observed for any OG (log10)	-4.603800652904264
PhamClust_127	Maximum of near-core OG E-values observed (log10):	-11.510041520575164
PhamClust_127	Maximum distance between near-core OGs:	18
PhamClust_127	Median CDS count:	54.0
PhamClust_127	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8056603773584906
PhamClust_85	Maximum of maximum E-values observed for any OG (log10)	-11.165579296318466
PhamClust_85	Maximum of near-core OG E-values observed (log10):	-11.165579296318466
PhamClust_85	Maximum distance between near-core OGs:	6
PhamClust_85	Median CDS count:	72.0
PhamClust_85	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5863151884278645
PhamClust_269	Maximum of maximum E-values observed for any OG (log10)	-17.35654732351381
PhamClust_269	Maximum of near-core OG E-values observed (log10):	-17.35654732351381
PhamClust_269	Maximum distance between near-core OGs:	3
PhamClust_269	Median CDS count:	54
PhamClust_269	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8518518518518519
PhamClust_199	Maximum of maximum E-values observed for any OG (log10)	-10.055024091587951
PhamClust_199	Maximum of near-core OG E-values observed (log10):	-14.30539480106643
PhamClust_199	Maximum distance between near-core OGs:	6
PhamClust_199	Median CDS count:	80.5
PhamClust_199	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7205246913580247
PhamClust_344	Maximum of maximum E-values observed for any OG (log10)	-12.153662887870194
PhamClust_344	Maximum of near-core OG E-values observed (log10):	-12.153662887870194
PhamClust_344	Maximum distance between near-core OGs:	3
PhamClust_344	Median CDS count:	113.5
PhamClust_344	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8898851110076075
PhamClust_51	Maximum of maximum E-values observed for any OG (log10)	-7.085656842880559
PhamClust_51	Maximum of near-core OG E-values observed (log10):	-7.085656842880559
PhamClust_51	Maximum distance between near-core OGs:	23
PhamClust_51	Median CDS count:	108.5
PhamClust_51	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47030859049207674
PhamClust_249	Maximum of maximum E-values observed for any OG (log10)	-13.889410289700749
PhamClust_249	Maximum of near-core OG E-values observed (log10):	-13.889410289700749
PhamClust_249	Maximum distance between near-core OGs:	6
PhamClust_249	Median CDS count:	58
PhamClust_249	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8813559322033898
PhamClust_162	Maximum of maximum E-values observed for any OG (log10)	-10.260427655549906
PhamClust_162	Maximum of near-core OG E-values observed (log10):	-14.999999999999998
PhamClust_162	Maximum distance between near-core OGs:	12
PhamClust_162	Median CDS count:	88.0
PhamClust_162	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.378125
PhamClust_69	Maximum of maximum E-values observed for any OG (log10)	-12.97881070093006
PhamClust_69	Maximum of near-core OG E-values observed (log10):	-21.65955588515988
PhamClust_69	Maximum distance between near-core OGs:	2
PhamClust_69	Median CDS count:	62
PhamClust_69	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3225806451612903
PhamClust_77	Maximum of maximum E-values observed for any OG (log10)	-4.326058001365912
PhamClust_77	Maximum of near-core OG E-values observed (log10):	-7.421360790031927
PhamClust_77	Maximum distance between near-core OGs:	12
PhamClust_77	Median CDS count:	101.5
PhamClust_77	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5588235294117647
PhamClust_165	Maximum of maximum E-values observed for any OG (log10)	-14.518557371497693
PhamClust_165	Maximum of near-core OG E-values observed (log10):	-19.108462542327434
PhamClust_165	Maximum distance between near-core OGs:	8
PhamClust_165	Median CDS count:	26.0
PhamClust_165	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5007407407407407
PhamClust_70	Maximum of maximum E-values observed for any OG (log10)	-7.450996737974212
PhamClust_70	Maximum of near-core OG E-values observed (log10):	-7.450996737974212
PhamClust_70	Maximum distance between near-core OGs:	13
PhamClust_70	Median CDS count:	67.0
PhamClust_70	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.40172855313700384
PhamClust_194	Maximum of maximum E-values observed for any OG (log10)	-18.153044674980176
PhamClust_194	Maximum of near-core OG E-values observed (log10):	-21.123205023799297
PhamClust_194	Maximum distance between near-core OGs:	93
PhamClust_194	Median CDS count:	198.5
PhamClust_194	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.21165270373191164
PhamClust_395	Maximum of maximum E-values observed for any OG (log10)	-31.725842150736316
PhamClust_395	Maximum of near-core OG E-values observed (log10):	-31.725842150736316
PhamClust_395	Maximum distance between near-core OGs:	6
PhamClust_395	Median CDS count:	90.0
PhamClust_395	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8003952569169961
PhamClust_283	Maximum of maximum E-values observed for any OG (log10)	-15.634512015109099
PhamClust_283	Maximum of near-core OG E-values observed (log10):	-15.634512015109099
PhamClust_283	Maximum distance between near-core OGs:	72
PhamClust_283	Median CDS count:	223.0
PhamClust_283	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.43815832117971154
PhamClust_377	Maximum of maximum E-values observed for any OG (log10)	-19.812479279163533
PhamClust_377	Maximum of near-core OG E-values observed (log10):	-19.812479279163533
PhamClust_377	Maximum distance between near-core OGs:	5
PhamClust_377	Median CDS count:	60
PhamClust_377	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8166666666666667
PhamClust_23	Maximum of maximum E-values observed for any OG (log10)	-3.4685210829577446
PhamClust_23	Maximum of near-core OG E-values observed (log10):	-3.4685210829577446
PhamClust_23	Maximum distance between near-core OGs:	44
PhamClust_23	Median CDS count:	217
PhamClust_23	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33488372093023255
PhamClust_406	Maximum of maximum E-values observed for any OG (log10)	-13.317854923626166
PhamClust_406	Maximum of near-core OG E-values observed (log10):	-13.317854923626166
PhamClust_406	Maximum distance between near-core OGs:	2
PhamClust_406	Median CDS count:	81.5
PhamClust_406	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9816320385426076
PhamClust_285	Maximum of maximum E-values observed for any OG (log10)	-17.25336580106242
PhamClust_285	Maximum of near-core OG E-values observed (log10):	-17.25336580106242
PhamClust_285	Maximum distance between near-core OGs:	11
PhamClust_285	Median CDS count:	53.0
PhamClust_285	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6606125356125356
PhamClust_262	Maximum of maximum E-values observed for any OG (log10)	-19.0
PhamClust_262	Maximum of near-core OG E-values observed (log10):	-19.0
PhamClust_262	Maximum distance between near-core OGs:	6
PhamClust_262	Median CDS count:	61
PhamClust_262	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7868852459016393
PhamClust_117	Maximum of maximum E-values observed for any OG (log10)	-16.078313524516396
PhamClust_117	Maximum of near-core OG E-values observed (log10):	-16.078313524516396
PhamClust_117	Maximum distance between near-core OGs:	8
PhamClust_117	Median CDS count:	59.5
PhamClust_117	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3281514980214811
PhamClust_223	Maximum of maximum E-values observed for any OG (log10)	-14.207608310501744
PhamClust_223	Maximum of near-core OG E-values observed (log10):	-14.207608310501744
PhamClust_223	Maximum distance between near-core OGs:	9
PhamClust_223	Median CDS count:	67
PhamClust_223	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5373134328358209
PhamClust_164	Maximum of maximum E-values observed for any OG (log10)	-7.097453220686008
PhamClust_164	Maximum of near-core OG E-values observed (log10):	-7.097453220686008
PhamClust_164	Maximum distance between near-core OGs:	6
PhamClust_164	Median CDS count:	50.5
PhamClust_164	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33666666666666667
PhamClust_376	Maximum of maximum E-values observed for any OG (log10)	-32.703334809738465
PhamClust_376	Maximum of near-core OG E-values observed (log10):	-35.510041520575164
PhamClust_376	Maximum distance between near-core OGs:	3
PhamClust_376	Median CDS count:	22
PhamClust_376	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8181818181818182
PhamClust_179	Maximum of maximum E-values observed for any OG (log10)	-10.793174123968148
PhamClust_179	Maximum of near-core OG E-values observed (log10):	-10.793174123968148
PhamClust_179	Maximum distance between near-core OGs:	23
PhamClust_179	Median CDS count:	97
PhamClust_179	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7010309278350515
PhamClust_424	Maximum of maximum E-values observed for any OG (log10)	-20.681936665037238
PhamClust_424	Maximum of near-core OG E-values observed (log10):	-20.681936665037238
PhamClust_424	Maximum distance between near-core OGs:	6
