Cluster_ID	Statistic	Value
PhamClust_153	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7251748251748251
PhamClust_36	Maximum of maximum E-values observed for any OG	1.49e-10
PhamClust_36	Maximum of near-core OG E-values observed:	1.49e-10
PhamClust_36	Maximum distance between near-core OGs:	15
PhamClust_36	Median CDS count:	80.0
PhamClust_36	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5562324929971989
PhamClust_181	Maximum of maximum E-values observed for any OG	6.81e-23
PhamClust_181	Maximum of near-core OG E-values observed:	3.52e-25
PhamClust_181	Maximum distance between near-core OGs:	4
PhamClust_181	Median CDS count:	49.0
PhamClust_181	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7921899529042387
PhamClust_256	Maximum of maximum E-values observed for any OG	1.3e-10
PhamClust_256	Maximum of near-core OG E-values observed:	1.3e-10
PhamClust_256	Maximum distance between near-core OGs:	6
PhamClust_256	Median CDS count:	60.5
PhamClust_256	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.776912568306011
PhamClust_145	Maximum of maximum E-values observed for any OG	9.49e-11
PhamClust_145	Maximum of near-core OG E-values observed:	9.49e-11
PhamClust_145	Maximum distance between near-core OGs:	23
PhamClust_145	Median CDS count:	66
PhamClust_145	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47619047619047616
PhamClust_26	Maximum of maximum E-values observed for any OG	1.26e-07
PhamClust_26	Maximum of near-core OG E-values observed:	1.36e-09
PhamClust_26	Maximum distance between near-core OGs:	17
PhamClust_26	Median CDS count:	66
PhamClust_26	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5735294117647058
PhamClust_346	Maximum of maximum E-values observed for any OG	8.72e-12
PhamClust_346	Maximum of near-core OG E-values observed:	8.72e-12
PhamClust_346	Maximum distance between near-core OGs:	4
PhamClust_346	Median CDS count:	236.0
PhamClust_346	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8347607505162042
PhamClust_12	Maximum of maximum E-values observed for any OG	0.000381
PhamClust_12	Maximum of near-core OG E-values observed:	3.57e-05
PhamClust_12	Maximum distance between near-core OGs:	26
PhamClust_12	Median CDS count:	200
PhamClust_12	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5678391959798995
PhamClust_188	Maximum of maximum E-values observed for any OG	1.82e-05
PhamClust_188	Maximum of near-core OG E-values observed:	2.05e-16
PhamClust_188	Maximum distance between near-core OGs:	12
PhamClust_188	Median CDS count:	46.0
PhamClust_188	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3960348162475822
PhamClust_66	Maximum of maximum E-values observed for any OG	1.54e-11
PhamClust_66	Maximum of near-core OG E-values observed:	6.26e-14
PhamClust_66	Maximum distance between near-core OGs:	24
PhamClust_66	Median CDS count:	46
PhamClust_66	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4090909090909091
PhamClust_95	Maximum of maximum E-values observed for any OG	1.88e-07
PhamClust_95	Maximum of near-core OG E-values observed:	1.88e-07
PhamClust_95	Maximum distance between near-core OGs:	8
PhamClust_95	Median CDS count:	48
PhamClust_95	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7872340425531915
PhamClust_267	Maximum of maximum E-values observed for any OG	1.67e-08
PhamClust_267	Maximum of near-core OG E-values observed:	1.67e-08
PhamClust_267	Maximum distance between near-core OGs:	9
PhamClust_267	Median CDS count:	56
PhamClust_267	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5357142857142857
PhamClust_316	Maximum of maximum E-values observed for any OG	6.48e-24
PhamClust_316	Maximum of near-core OG E-values observed:	4.83e-28
PhamClust_316	Maximum distance between near-core OGs:	24
PhamClust_316	Median CDS count:	67.0
PhamClust_316	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.37999092558983666
PhamClust_320	Maximum of maximum E-values observed for any OG	1.38e-17
PhamClust_320	Maximum of near-core OG E-values observed:	1.38e-17
PhamClust_320	Maximum distance between near-core OGs:	7
PhamClust_320	Median CDS count:	124.5
PhamClust_320	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6832709194214877
PhamClust_219	Maximum of maximum E-values observed for any OG	7.11e-20
PhamClust_219	Maximum of near-core OG E-values observed:	1.81e-23
PhamClust_219	Maximum distance between near-core OGs:	24
PhamClust_219	Median CDS count:	68
PhamClust_219	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35294117647058826
PhamClust_48	Maximum of maximum E-values observed for any OG	7.49e-06
PhamClust_48	Maximum of near-core OG E-values observed:	7.49e-06
PhamClust_48	Maximum distance between near-core OGs:	13
PhamClust_48	Median CDS count:	90
PhamClust_48	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6263736263736264
PhamClust_225	Maximum of maximum E-values observed for any OG	6.91e-09
PhamClust_225	Maximum of near-core OG E-values observed:	6.91e-09
PhamClust_225	Maximum distance between near-core OGs:	15
PhamClust_225	Median CDS count:	103
PhamClust_225	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5048543689320388
PhamClust_317	Maximum of maximum E-values observed for any OG	7.86e-25
PhamClust_317	Maximum of near-core OG E-values observed:	6.54e-32
PhamClust_317	Maximum distance between near-core OGs:	4
PhamClust_317	Median CDS count:	90.5
PhamClust_317	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7200122399020807
PhamClust_414	Maximum of maximum E-values observed for any OG	4.48e-24
PhamClust_414	Maximum of near-core OG E-values observed:	4.48e-24
PhamClust_414	Maximum distance between near-core OGs:	1
PhamClust_414	Median CDS count:	68.0
PhamClust_414	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_200	Maximum of maximum E-values observed for any OG	8.4e-09
PhamClust_200	Maximum of near-core OG E-values observed:	8.4e-09
PhamClust_200	Maximum distance between near-core OGs:	11
PhamClust_200	Median CDS count:	89
PhamClust_200	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5444444444444444
PhamClust_87	Maximum of maximum E-values observed for any OG	1.57e-07
PhamClust_87	Maximum of near-core OG E-values observed:	1.5e-08
PhamClust_87	Maximum distance between near-core OGs:	51
PhamClust_87	Median CDS count:	414
PhamClust_87	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33816425120772947
PhamClust_189	Maximum of maximum E-values observed for any OG	2.16e-24
PhamClust_189	Maximum of near-core OG E-values observed:	1.66e-28
PhamClust_189	Maximum distance between near-core OGs:	5
PhamClust_189	Median CDS count:	63.5
PhamClust_189	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8346974206349207
PhamClust_373	Maximum of maximum E-values observed for any OG	2.8e-24
PhamClust_373	Maximum of near-core OG E-values observed:	2.8e-24
PhamClust_373	Maximum distance between near-core OGs:	3
PhamClust_373	Median CDS count:	40
PhamClust_373	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.85
PhamClust_47	Maximum of maximum E-values observed for any OG	4.43e-07
PhamClust_47	Maximum of near-core OG E-values observed:	1.69e-08
PhamClust_47	Maximum distance between near-core OGs:	9
PhamClust_47	Median CDS count:	79
PhamClust_47	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6875
PhamClust_326	Maximum of maximum E-values observed for any OG	2.79e-11
PhamClust_326	Maximum of near-core OG E-values observed:	2.79e-11
PhamClust_326	Maximum distance between near-core OGs:	16
PhamClust_326	Median CDS count:	124.5
PhamClust_326	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6121102341829473
PhamClust_339	Maximum of maximum E-values observed for any OG	3.25e-17
PhamClust_339	Maximum of near-core OG E-values observed:	3.25e-17
PhamClust_339	Maximum distance between near-core OGs:	14
PhamClust_339	Median CDS count:	70.0
PhamClust_339	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7610256410256411
PhamClust_333	Maximum of maximum E-values observed for any OG	1.37e-16
PhamClust_333	Maximum of near-core OG E-values observed:	1.37e-16
PhamClust_333	Maximum distance between near-core OGs:	10
PhamClust_333	Median CDS count:	226.5
PhamClust_333	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.710903384279476
PhamClust_319	Maximum of maximum E-values observed for any OG	1.69e-17
PhamClust_319	Maximum of near-core OG E-values observed:	1.69e-17
PhamClust_319	Maximum distance between near-core OGs:	6
PhamClust_319	Median CDS count:	56.5
PhamClust_319	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7080200501253133
PhamClust_361	Maximum of maximum E-values observed for any OG	9.89e-22
PhamClust_361	Maximum of near-core OG E-values observed:	9.89e-22
PhamClust_361	Maximum distance between near-core OGs:	4
PhamClust_361	Median CDS count:	86
PhamClust_361	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_276	Maximum of maximum E-values observed for any OG	9.58e-09
PhamClust_276	Maximum of near-core OG E-values observed:	9.58e-09
PhamClust_276	Maximum distance between near-core OGs:	9
PhamClust_276	Median CDS count:	111
PhamClust_276	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6576576576576577
PhamClust_202	Maximum of maximum E-values observed for any OG	8.58e-13
PhamClust_202	Maximum of near-core OG E-values observed:	9.39e-30
PhamClust_202	Maximum distance between near-core OGs:	13
PhamClust_202	Median CDS count:	55
PhamClust_202	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.34545454545454546
PhamClust_258	Maximum of maximum E-values observed for any OG	6.42e-12
PhamClust_258	Maximum of near-core OG E-values observed:	6.42e-12
PhamClust_258	Maximum distance between near-core OGs:	9
PhamClust_258	Median CDS count:	94
PhamClust_258	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6382978723404256
PhamClust_33	Maximum of maximum E-values observed for any OG	1.54e-12
PhamClust_33	Maximum of near-core OG E-values observed:	5.44e-13
PhamClust_33	Maximum distance between near-core OGs:	14
PhamClust_33	Median CDS count:	47
PhamClust_33	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5
PhamClust_151	Maximum of maximum E-values observed for any OG	2.06e-06
PhamClust_151	Maximum of near-core OG E-values observed:	2.06e-06
PhamClust_151	Maximum distance between near-core OGs:	16
PhamClust_151	Median CDS count:	80
PhamClust_151	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6125
PhamClust_294	Maximum of maximum E-values observed for any OG	5.68e-22
PhamClust_294	Maximum of near-core OG E-values observed:	1.44e-22
PhamClust_294	Maximum distance between near-core OGs:	3
PhamClust_294	Median CDS count:	72.0
PhamClust_294	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8888888888888888
PhamClust_158	Maximum of maximum E-values observed for any OG	1.65e-08
PhamClust_158	Maximum of near-core OG E-values observed:	1.65e-08
PhamClust_158	Maximum distance between near-core OGs:	4
PhamClust_158	Median CDS count:	46.0
PhamClust_158	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3920454545454546
PhamClust_131	Maximum of maximum E-values observed for any OG	7.4e-11
PhamClust_131	Maximum of near-core OG E-values observed:	1.95e-15
PhamClust_131	Maximum distance between near-core OGs:	15
PhamClust_131	Median CDS count:	67.0
PhamClust_131	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4552139037433155
PhamClust_329	Maximum of maximum E-values observed for any OG	4.09e-16
PhamClust_329	Maximum of near-core OG E-values observed:	4.09e-16
PhamClust_329	Maximum distance between near-core OGs:	14
PhamClust_329	Median CDS count:	77.5
PhamClust_329	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.49034299034299034
PhamClust_305	Maximum of maximum E-values observed for any OG	1.75e-31
PhamClust_305	Maximum of near-core OG E-values observed:	1.75e-31
PhamClust_305	Maximum distance between near-core OGs:	3
PhamClust_305	Median CDS count:	55.5
PhamClust_305	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8294346978557505
PhamClust_440	Maximum of maximum E-values observed for any OG	7.69e-19
PhamClust_440	Maximum of near-core OG E-values observed:	7.69e-19
PhamClust_440	Maximum distance between near-core OGs:	6
PhamClust_440	Median CDS count:	82.0
PhamClust_440	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9025732559869106
PhamClust_127	Maximum of maximum E-values observed for any OG	2.49e-05
PhamClust_127	Maximum of near-core OG E-values observed:	3.09e-12
PhamClust_127	Maximum distance between near-core OGs:	18
PhamClust_127	Median CDS count:	54.0
PhamClust_127	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8056603773584906
PhamClust_85	Maximum of maximum E-values observed for any OG	6.83e-12
PhamClust_85	Maximum of near-core OG E-values observed:	6.83e-12
PhamClust_85	Maximum distance between near-core OGs:	6
PhamClust_85	Median CDS count:	72.0
PhamClust_85	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5863151884278645
PhamClust_269	Maximum of maximum E-values observed for any OG	4.4e-18
PhamClust_269	Maximum of near-core OG E-values observed:	4.4e-18
PhamClust_269	Maximum distance between near-core OGs:	3
PhamClust_269	Median CDS count:	54
PhamClust_269	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8518518518518519
PhamClust_199	Maximum of maximum E-values observed for any OG	8.81e-11
PhamClust_199	Maximum of near-core OG E-values observed:	4.95e-15
PhamClust_199	Maximum distance between near-core OGs:	6
PhamClust_199	Median CDS count:	80.5
PhamClust_199	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7205246913580247
PhamClust_344	Maximum of maximum E-values observed for any OG	7.02e-13
PhamClust_344	Maximum of near-core OG E-values observed:	7.02e-13
PhamClust_344	Maximum distance between near-core OGs:	3
PhamClust_344	Median CDS count:	113.5
PhamClust_344	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8898851110076075
PhamClust_51	Maximum of maximum E-values observed for any OG	8.21e-08
PhamClust_51	Maximum of near-core OG E-values observed:	8.21e-08
PhamClust_51	Maximum distance between near-core OGs:	23
PhamClust_51	Median CDS count:	108.5
PhamClust_51	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47030859049207674
PhamClust_249	Maximum of maximum E-values observed for any OG	1.29e-14
PhamClust_249	Maximum of near-core OG E-values observed:	1.29e-14
PhamClust_249	Maximum distance between near-core OGs:	6
PhamClust_249	Median CDS count:	58
PhamClust_249	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8813559322033898
PhamClust_162	Maximum of maximum E-values observed for any OG	5.49e-11
PhamClust_162	Maximum of near-core OG E-values observed:	1e-15
PhamClust_162	Maximum distance between near-core OGs:	12
PhamClust_162	Median CDS count:	88.0
PhamClust_162	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.378125
PhamClust_69	Maximum of maximum E-values observed for any OG	1.05e-13
PhamClust_69	Maximum of near-core OG E-values observed:	2.19e-22
PhamClust_69	Maximum distance between near-core OGs:	2
PhamClust_69	Median CDS count:	62
PhamClust_69	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3225806451612903
PhamClust_77	Maximum of maximum E-values observed for any OG	4.72e-05
PhamClust_77	Maximum of near-core OG E-values observed:	3.79e-08
PhamClust_77	Maximum distance between near-core OGs:	12
PhamClust_77	Median CDS count:	101.5
PhamClust_77	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5588235294117647
PhamClust_165	Maximum of maximum E-values observed for any OG	3.03e-15
PhamClust_165	Maximum of near-core OG E-values observed:	7.79e-20
PhamClust_165	Maximum distance between near-core OGs:	8
PhamClust_165	Median CDS count:	26.0
PhamClust_165	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5007407407407407
PhamClust_70	Maximum of maximum E-values observed for any OG	3.54e-08
PhamClust_70	Maximum of near-core OG E-values observed:	3.54e-08
PhamClust_70	Maximum distance between near-core OGs:	13
PhamClust_70	Median CDS count:	67.0
PhamClust_70	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.40172855313700384
PhamClust_194	Maximum of maximum E-values observed for any OG	7.03e-19
PhamClust_194	Maximum of near-core OG E-values observed:	7.53e-22
PhamClust_194	Maximum distance between near-core OGs:	93
PhamClust_194	Median CDS count:	198.5
PhamClust_194	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.21165270373191164
PhamClust_395	Maximum of maximum E-values observed for any OG	1.88e-32
PhamClust_395	Maximum of near-core OG E-values observed:	1.88e-32
PhamClust_395	Maximum distance between near-core OGs:	6
PhamClust_395	Median CDS count:	90.0
PhamClust_395	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8003952569169961
PhamClust_283	Maximum of maximum E-values observed for any OG	2.32e-16
PhamClust_283	Maximum of near-core OG E-values observed:	2.32e-16
PhamClust_283	Maximum distance between near-core OGs:	72
PhamClust_283	Median CDS count:	223.0
PhamClust_283	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.43815832117971154
PhamClust_377	Maximum of maximum E-values observed for any OG	1.54e-20
PhamClust_377	Maximum of near-core OG E-values observed:	1.54e-20
PhamClust_377	Maximum distance between near-core OGs:	5
PhamClust_377	Median CDS count:	60
PhamClust_377	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8166666666666667
PhamClust_23	Maximum of maximum E-values observed for any OG	0.00034
PhamClust_23	Maximum of near-core OG E-values observed:	0.00034
PhamClust_23	Maximum distance between near-core OGs:	44
PhamClust_23	Median CDS count:	217
PhamClust_23	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33488372093023255
PhamClust_406	Maximum of maximum E-values observed for any OG	4.81e-14
PhamClust_406	Maximum of near-core OG E-values observed:	4.81e-14
PhamClust_406	Maximum distance between near-core OGs:	2
PhamClust_406	Median CDS count:	81.5
PhamClust_406	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9816320385426076
PhamClust_285	Maximum of maximum E-values observed for any OG	5.58e-18
PhamClust_285	Maximum of near-core OG E-values observed:	5.58e-18
PhamClust_285	Maximum distance between near-core OGs:	11
PhamClust_285	Median CDS count:	53.0
PhamClust_285	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6606125356125356
PhamClust_262	Maximum of maximum E-values observed for any OG	1e-19
PhamClust_262	Maximum of near-core OG E-values observed:	1e-19
PhamClust_262	Maximum distance between near-core OGs:	6
PhamClust_262	Median CDS count:	61
PhamClust_262	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7868852459016393
PhamClust_117	Maximum of maximum E-values observed for any OG	8.35e-17
PhamClust_117	Maximum of near-core OG E-values observed:	8.35e-17
PhamClust_117	Maximum distance between near-core OGs:	8
PhamClust_117	Median CDS count:	59.5
PhamClust_117	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3281514980214811
PhamClust_223	Maximum of maximum E-values observed for any OG	6.2e-15
PhamClust_223	Maximum of near-core OG E-values observed:	6.2e-15
PhamClust_223	Maximum distance between near-core OGs:	9
PhamClust_223	Median CDS count:	67
PhamClust_223	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5373134328358209
PhamClust_164	Maximum of maximum E-values observed for any OG	7.99e-08
PhamClust_164	Maximum of near-core OG E-values observed:	7.99e-08
PhamClust_164	Maximum distance between near-core OGs:	6
PhamClust_164	Median CDS count:	50.5
PhamClust_164	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.33666666666666667
PhamClust_376	Maximum of maximum E-values observed for any OG	1.98e-33
PhamClust_376	Maximum of near-core OG E-values observed:	3.09e-36
PhamClust_376	Maximum distance between near-core OGs:	3
PhamClust_376	Median CDS count:	22
PhamClust_376	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8181818181818182
PhamClust_179	Maximum of maximum E-values observed for any OG	1.61e-11
PhamClust_179	Maximum of near-core OG E-values observed:	1.61e-11
PhamClust_179	Maximum distance between near-core OGs:	23
PhamClust_179	Median CDS count:	97
PhamClust_179	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7010309278350515
PhamClust_424	Maximum of maximum E-values observed for any OG	2.08e-21
PhamClust_424	Maximum of near-core OG E-values observed:	2.08e-21
PhamClust_424	Maximum distance between near-core OGs:	6
PhamClust_424	Median CDS count:	157.5
PhamClust_424	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9015963879706523
PhamClust_216	Maximum of maximum E-values observed for any OG	1.01e-14
PhamClust_216	Maximum of near-core OG E-values observed:	1.04e-15
PhamClust_216	Maximum distance between near-core OGs:	19
PhamClust_216	Median CDS count:	67
PhamClust_216	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3582089552238806
PhamClust_437	Maximum of maximum E-values observed for any OG	1.93e-19
PhamClust_437	Maximum of near-core OG E-values observed:	1.93e-19
PhamClust_437	Maximum distance between near-core OGs:	4
PhamClust_437	Median CDS count:	360.5
PhamClust_437	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9570060018467221
PhamClust_353	Maximum of maximum E-values observed for any OG	8.89e-10
PhamClust_353	Maximum of near-core OG E-values observed:	7.17e-10
PhamClust_353	Maximum distance between near-core OGs:	7
PhamClust_353	Median CDS count:	139
PhamClust_353	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428571
PhamClust_201	Maximum of maximum E-values observed for any OG	7.25e-09
PhamClust_201	Maximum of near-core OG E-values observed:	4.95e-15
PhamClust_201	Maximum distance between near-core OGs:	16
PhamClust_201	Median CDS count:	93
PhamClust_201	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42105263157894735
PhamClust_107	Maximum of maximum E-values observed for any OG	1.36e-11
PhamClust_107	Maximum of near-core OG E-values observed:	1.97e-12
PhamClust_107	Maximum distance between near-core OGs:	27
PhamClust_107	Median CDS count:	73
PhamClust_107	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.821917808219178
PhamClust_8	Maximum of maximum E-values observed for any OG	0.000998
PhamClust_8	Maximum of near-core OG E-values observed:	0.000531
PhamClust_8	Maximum distance between near-core OGs:	32
PhamClust_8	Median CDS count:	266
PhamClust_8	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4868913857677903
PhamClust_118	Maximum of maximum E-values observed for any OG	5.09e-05
PhamClust_118	Maximum of near-core OG E-values observed:	5.09e-05
PhamClust_118	Maximum distance between near-core OGs:	4
PhamClust_118	Median CDS count:	105.5
PhamClust_118	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8564102564102565
PhamClust_221	Maximum of maximum E-values observed for any OG	3.1e-11
PhamClust_221	Maximum of near-core OG E-values observed:	3.1e-11
PhamClust_221	Maximum distance between near-core OGs:	12
PhamClust_221	Median CDS count:	159
PhamClust_221	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5911949685534591
PhamClust_174	Maximum of maximum E-values observed for any OG	2.91e-06
PhamClust_174	Maximum of near-core OG E-values observed:	2.91e-06
PhamClust_174	Maximum distance between near-core OGs:	7
PhamClust_174	Median CDS count:	168.5
PhamClust_174	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.666655064392621
PhamClust_61	Maximum of maximum E-values observed for any OG	3.48e-07
PhamClust_61	Maximum of near-core OG E-values observed:	1.11e-09
PhamClust_61	Maximum distance between near-core OGs:	30
PhamClust_61	Median CDS count:	74.0
PhamClust_61	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35135135135135137
PhamClust_350	Maximum of maximum E-values observed for any OG	2.99e-13
PhamClust_350	Maximum of near-core OG E-values observed:	2.99e-13
PhamClust_350	Maximum distance between near-core OGs:	4
PhamClust_350	Median CDS count:	19.5
PhamClust_350	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6157894736842104
PhamClust_385	Maximum of maximum E-values observed for any OG	2.1e-12
PhamClust_385	Maximum of near-core OG E-values observed:	2.1e-12
PhamClust_385	Maximum distance between near-core OGs:	4
PhamClust_385	Median CDS count:	55.0
PhamClust_385	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8
PhamClust_405	Maximum of maximum E-values observed for any OG	3.14e-23
PhamClust_405	Maximum of near-core OG E-values observed:	2.65e-29
PhamClust_405	Maximum distance between near-core OGs:	2
PhamClust_405	Median CDS count:	91.0
PhamClust_405	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9121980676328503
PhamClust_230	Maximum of maximum E-values observed for any OG	5.31e-14
PhamClust_230	Maximum of near-core OG E-values observed:	5.31e-14
PhamClust_230	Maximum distance between near-core OGs:	5
PhamClust_230	Median CDS count:	92
PhamClust_230	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9239130434782609
PhamClust_140	Maximum of maximum E-values observed for any OG	1.11e-07
PhamClust_140	Maximum of near-core OG E-values observed:	1.73e-11
PhamClust_140	Maximum distance between near-core OGs:	11
PhamClust_140	Median CDS count:	123
PhamClust_140	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4838709677419355
PhamClust_88	Maximum of maximum E-values observed for any OG	1.84e-05
PhamClust_88	Maximum of near-core OG E-values observed:	3.9e-08
PhamClust_88	Maximum distance between near-core OGs:	83
PhamClust_88	Median CDS count:	540.0
PhamClust_88	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35
PhamClust_111	Maximum of maximum E-values observed for any OG	2.25e-07
PhamClust_111	Maximum of near-core OG E-values observed:	2.25e-07
PhamClust_111	Maximum distance between near-core OGs:	7
PhamClust_111	Median CDS count:	54
PhamClust_111	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6
PhamClust_115	Maximum of maximum E-values observed for any OG	5.51e-09
PhamClust_115	Maximum of near-core OG E-values observed:	2.2e-10
PhamClust_115	Maximum distance between near-core OGs:	10
PhamClust_115	Median CDS count:	176
PhamClust_115	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7045454545454546
PhamClust_122	Maximum of maximum E-values observed for any OG	1.38e-15
PhamClust_122	Maximum of near-core OG E-values observed:	3.22e-18
PhamClust_122	Maximum distance between near-core OGs:	21
PhamClust_122	Median CDS count:	71
PhamClust_122	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3698630136986301
PhamClust_205	Maximum of maximum E-values observed for any OG	1.12e-11
PhamClust_205	Maximum of near-core OG E-values observed:	4.3e-30
PhamClust_205	Maximum distance between near-core OGs:	5
PhamClust_205	Median CDS count:	81
PhamClust_205	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.16049382716049382
PhamClust_251	Maximum of maximum E-values observed for any OG	6.08e-19
PhamClust_251	Maximum of near-core OG E-values observed:	6.08e-19
PhamClust_251	Maximum distance between near-core OGs:	8
PhamClust_251	Median CDS count:	93
PhamClust_251	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.65625
PhamClust_217	Maximum of maximum E-values observed for any OG	3.75e-14
PhamClust_217	Maximum of near-core OG E-values observed:	3.75e-14
PhamClust_217	Maximum distance between near-core OGs:	9
PhamClust_217	Median CDS count:	58
PhamClust_217	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.43103448275862066
PhamClust_49	Maximum of maximum E-values observed for any OG	4.95e-11
PhamClust_49	Maximum of near-core OG E-values observed:	4.95e-11
PhamClust_49	Maximum distance between near-core OGs:	18
PhamClust_49	Median CDS count:	64
PhamClust_49	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.453125
