Dereplication_Type_Comparison	Evolutionary_Statistic	Homolog_Group	Value_1	Value_2
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2175	-2.795336665	-2.239158227
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2171	-2.832072999	-2.535204028
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2177	-2.308034335	NA
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2176	-2.533379073	-2.068672221
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2174	NA	-2.005979194
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2190	-2.372209855	-2.0600208
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2192	-2.937252196	-2.687662163
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2197	-2.095922305	-1.71483856
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2184	-3.433400987	-2.607510663
GW_Derep vs. No_Derep	9. FUBAR Avg. Detla	EF2193	-2.231254564	-1.696271303
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2164	0.012931034	0.025104603
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2165	0.106060606	0.097222222
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2170	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2194	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2172	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2198	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2179	0.015873016	0.012987013
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2196	0.157894737	0.192307692
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2180	0.105263158	0.111111111
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2191	0.035714286	0.095238095
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2181	0.061538462	0.071895425
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2168	0.012820513	0.037037037
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2200	0.038461538	0.032258065
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2199	0	0.133333333
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2178	0.090909091	0.137254902
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2182	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2195	0.12	NA
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2189	0.166666667	0.1875
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2167	0.05	0.083333333
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2183	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2166	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2169	0	0.004504505
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2175	0.045454545	0.063492063
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2171	0.080645161	0.066666667
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2177	0	NA
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2176	0.05	0.117647059
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2174	NA	0.009259259
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2190	0.038461538	0.037037037
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2192	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2197	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2184	0	0
GW_Derep vs. No_Derep	8. FUBAR Prop. Pos Sel.	EF2193	0	0
